titulo,ubicacion,precio,caracteristicas,area_m2,habitaciones,banos,parqueaderos,url,codigo,pagina,numero_en_pagina
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.650.000,"85 m²
3 hab.
2 bañ.
1 par.",85,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-2-banos-1-garajes/687-M5774338,687-M5774338,40,13
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.050.000,"79 m²
3 hab.
2 bañ.
1 par.",79,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-2-banos-1-garajes/687-M5774364,687-M5774364,40,14
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$8.000.000,"95 m²
2 hab.
2 bañ.
2 par.",95,2,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.2-2-habitaciones-2-banos-2-garajes/687-M4580143,687-M4580143,40,15
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$10.900.000,"150 m²
3 hab.
3 bañ.
2 par.",150,3,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-2-garajes/687-M5710282,687-M5710282,40,16
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.450.000,"72 m²
3 hab.
2 bañ.
1 par.",72,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-3-habitaciones-2-banos-1-garajes/687-M5450184,687-M5450184,40,17
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Otros | Medellín,$8.500.000,"117 m²
2 hab.
3 bañ.
2 par.",117,2,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-2-habitaciones-3-banos-2-garajes/687-M5817901,687-M5817901,40,18
"Apartamento en Arriendo, poblado, Medellín",poblado | Suroriente | Medellín,$13.500.000,"240 m²
3 hab.
4 bañ.
4 par.",240,3,4,4,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-3-habitaciones-4-banos-4-garajes/687-M2166027,687-M2166027,40,19
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$6.200.000,"165 m²
3 hab.
3 bañ.
2 par.",165,3,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.2-3-habitaciones-3-banos-2-garajes/687-M4888104,687-M4888104,40,20
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.400.000,"150 m²
3 hab.
2 bañ.
2 par.",150,3,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-3-habitaciones-2-banos-2-garajes/687-M5299386,687-M5299386,40,21
"Apartaestudio en Arriendo, Santa Maria De Los Angeles El Poblado, Medellín",Santa Maria De Los Angeles El Poblado | Medellín,$4.300.000,"68 m²
1 hab.
1 bañ.
1 par.",68,1,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartaestudio-medellin-santa-maria-de-los-angeles-el-poblado-1-habitaciones-1-banos-1-garajes/19698-M5955639,19698-M5955639,40,22
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$6.000.000,"74 m²
2 hab.
2 bañ.
2 par.",74,2,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-2-habitaciones-2-banos-2-garajes/687-M5508107,687-M5508107,40,23
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$9.500.000,"170 m²
3 hab.
4 bañ.
2 par.",170,3,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-4-banos-2-garajes/687-M5547794,687-M5547794,40,24
"Oficina en Arriendo, EL POBLADO, Medellín",EL POBLADO | Otros | Medellín,$14.000.000,"144 m²
1 bañ.
2 par.",144,,1,2,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-alejandria-1-banos-2-garajes/687-M5997598,687-M5997598,40,25
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$9.200.000,"313 m²
4 hab.
4 bañ.
2 par.",313,4,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-4-habitaciones-4-banos-2-garajes/687-M5764295,687-M5764295,40,26
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.150.000,"93 m²
3 hab.
2 bañ.
2 par.",93,3,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-3-habitaciones-2-banos-2-garajes/687-M5764569,687-M5764569,40,27
"Local Comercial en Arriendo, ALTO DE LAS PALMAS, Medellín",ALTO DE LAS PALMAS | Suroriente | Medellín,$8.300.000,120 m²,120,,,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-castropol/20364-M6015785,20364-M6015785,40,28
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.900.000,"94 m²
3 hab.
2 bañ.
1 par.",94,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-lomas-no.1-3-habitaciones-2-banos-1-garajes/687-M4644009,687-M4644009,40,29
"Apartamento en Arriendo, BELEN, Medellín",BELEN | Suroccidente | Medellín,$3.200.000,"76 m²
3 hab.
2 bañ.
1 par.",76,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-loma-de-los-bernal-3-habitaciones-2-banos-1-garajes/12116-M5105634,12116-M5105634,40,30
"Oficina en Arriendo, BELEN, Medellín",BELEN | Suroccidente | Medellín,$12.000.000,"250 m²
4 bañ.
1 par.",250,,4,1,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-rosales-4-banos-1-garajes/12116-M4734241,12116-M4734241,40,31
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$8.700.000,"170 m²
3 hab.
4 bañ.
2 par.",170,3,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-3-habitaciones-4-banos-2-garajes/687-M5445668,687-M5445668,40,32
"Apartamento en Arriendo, Poblado, Medellín",Poblado | Medellín,$9.000.000,"111 m²
2 hab.
3 bañ.
2 par.",111,2,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-poblado-2-habitaciones-3-banos-2-garajes/20765-M6051330,20765-M6051330,40,33
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$11.000.000,"240 m²
3 hab.
4 bañ.
3 par.",240,3,4,3,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-castropol-3-habitaciones-4-banos-3-garajes/687-M6059543,687-M6059543,40,34
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$6.500.000,"108 m²
2 hab.
3 bañ.
2 par.",108,2,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alejandria-2-habitaciones-3-banos-2-garajes/687-M5220486,687-M5220486,40,35
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.650.000,"123 m²
3 hab.
2 bañ.
2 par.",123,3,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-maria-de-los-angeles-3-habitaciones-2-banos-2-garajes/687-M5708486,687-M5708486,40,36
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$26.000.000,"220 m²
3 hab.
3 bañ.
2 par.",220,3,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-2-garajes/687-M5547782,687-M5547782,40,37
"Apartamento en Arriendo, LAURELES, Medellín",LAURELES | Otros | Medellín,$5.200.000,"130 m²
3 hab.
2 bañ.
2 par.",130,3,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-conquistadores-3-habitaciones-2-banos-2-garajes/12116-M5944751,12116-M5944751,40,38
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$6.150.000,"170 m²
4 hab.
4 bañ.
2 par.",170,4,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-diamante-no.2-4-habitaciones-4-banos-2-garajes/687-M5764493,687-M5764493,40,39
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$14.800.000,"195 m²
3 hab.
4 bañ.
3 par.",195,3,4,3,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-florida-3-habitaciones-4-banos-3-garajes/687-M5044212,687-M5044212,40,40
"Local Comercial en Arriendo, Suramericana, Medellín",Suramericana | Medellín,$5.300.000,"70 m²
1 bañ.",70,,1,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-suramericana-1-banos/17287-M5993100,17287-M5993100,40,41
"Apartamento en Arriendo, Malibu, Medellín",Malibu | Medellín,$3.890.000,"85 m²
3 hab.
2 bañ.",85,3,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-malibu-3-habitaciones-2-banos/2214-M6004093,2214-M6004093,40,42
"Apartamento en Arriendo, Alameda, Medellín",Alameda | Medellín,$4.500.000,"85 m²
3 hab.
2 bañ.",85,3,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-alameda-3-habitaciones-2-banos/2214-M6070747,2214-M6070747,40,43
"Apartamento en Arriendo, Robledo, Medellín",Robledo | Medellín,$1.500.000,"40 m²
2 hab.
2 bañ.",40,2,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-robledo-2-habitaciones-2-banos/2214-M5994395,2214-M5994395,40,44
"Apartamento en Arriendo, Aliadas, Medellín",Aliadas | Medellín,$2.700.000,"70 m²
3 hab.
2 bañ.",70,3,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-aliadas-3-habitaciones-2-banos/2214-M6010781,2214-M6010781,40,45
"Apartamento en Arriendo, Malibu, Medellín",Malibu | Medellín,$3.460.000,"85 m²
3 hab.
2 bañ.",85,3,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-malibu-3-habitaciones-2-banos/2214-M6004709,2214-M6004709,40,46
"Apartamento en Arriendo, BOLIVARIANA, Medellín",BOLIVARIANA | Noroccidente | Medellín,$6.500.000,"140 m²
3 hab.
4 bañ.
1 par.",140,3,4,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-bolivariana-3-habitaciones-4-banos-1-garajes/16174-M6068112,16174-M6068112,40,47
"Apartamento en Arriendo, Altos Del Poblado, Medellín",Altos Del Poblado | Suroriente | Medellín,$12.000.000,"315 m²
3 hab.
4 bañ.
3 par.",315,3,4,3,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-altos-del-poblado-3-habitaciones-4-banos-3-garajes/16120-M5496926,16120-M5496926,40,48
"Casa en Arriendo, Florida Nueva, Medellín",Florida Nueva | Noroccidente | Medellín,$3.500.000,"160 m²
4 hab.
2 bañ.",160,4,2,,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-santa-rosa-de-lima-4-habitaciones-2-banos/18714-M5838388,18714-M5838388,40,49
"Apartamento en Arriendo, Belen Loma De Los Bernal, Medellín",Belen Loma De Los Bernal | Medellín,$2.600.000,"60 m²
2 hab.
2 bañ.
1 par.",60,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-belen-loma-de-los-bernal-2-habitaciones-2-banos-1-garajes/14059-M6015423,14059-M6015423,40,50
"Apartaestudio en Arriendo, Los Pinos, Medellín",Los Pinos | Nororiente | Medellín,$3.000.000,"47 m²
2 hab.
1 bañ.",47,2,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartaestudio-medellin-los-pinos-2-habitaciones-1-banos/16120-M5810936,16120-M5810936,40,51
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$5.200.000,"110 m²
3 hab.
2 bañ.
2 par.",110,3,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.2-3-habitaciones-2-banos-2-garajes/233-M5716893,233-M5716893,40,52
"Apartamento en Arriendo, La Mota, Medellín",La Mota | Suroccidente | Medellín,$2.600.000,"90 m²
3 hab.
2 bañ.",90,3,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-diego-echavarria-3-habitaciones-2-banos/18777-M6052722,18777-M6052722,40,53
"Bodega en Arriendo, Barrio Antioquia, Medellín",Barrio Antioquia | Suroccidente | Medellín,$4.800.000,"125 m²
1 bañ.",125,,1,,https://www.metrocuadrado.com/inmueble/arriendo-bodega-medellin-trinidad-1-banos/737-M4780378,737-M4780378,41,1
"Apartamento en Arriendo, Patio Bonito, Medellín",Patio Bonito | Medellín,$3.500.000,"80 m²
2 hab.
2 bañ.
1 par.",80,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-patio-bonito-2-habitaciones-2-banos-1-garajes/11166-M6023258,11166-M6023258,41,2
"Apartamento en Arriendo, Poblado, Medellín",Poblado | Suroriente | Medellín,$3.400.000,"60 m²
1 hab.
2 bañ.
1 par.",60,1,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-1-habitaciones-2-banos-1-garajes/19259-M5788043,19259-M5788043,41,3
"Apartamento en Arriendo, BELEN, Medellín",BELEN | Suroccidente | Medellín,$2.500.000,"65 m²
2 hab.
2 bañ.
1 par.",65,2,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-rosales-2-habitaciones-2-banos-1-garajes/12116-M4735239,12116-M4735239,41,4
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$9.200.000,"150 m²
3 hab.
3 bañ.
2 par.",150,3,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-tesoro-3-habitaciones-3-banos-2-garajes/687-M5710180,687-M5710180,41,5
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$14.500.000,"223 m²
3 hab.
4 bañ.
2 par.",223,3,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-3-habitaciones-4-banos-2-garajes/687-M5771079,687-M5771079,41,6
"Casa en Venta y Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.500.000.000,"531 m²
5 hab.
3 bañ.
2 par.",531,5,3,2,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-la-florida-5-habitaciones-3-banos-2-garajes/687-M2021904,687-M2021904,41,7
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.700.000,"90 m²
3 hab.
2 bañ.
1 par.",90,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-3-habitaciones-2-banos-1-garajes/687-M5284436,687-M5284436,41,8
"Apartamento en Arriendo, LAURELES, Medellín",LAURELES | Otros | Medellín,$2.200.000,"36 m²
1 hab.
1 bañ.
1 par.",36,1,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-acacias-1-habitaciones-1-banos-1-garajes/12116-M5962765,12116-M5962765,41,9
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$2.400.000,"30 m²
1 hab.
1 bañ.
1 par.",30,1,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-1-habitaciones-1-banos-1-garajes/687-M5303950,687-M5303950,41,10
"Apartamento en Arriendo, LAS ACACIAS, Medellín",LAS ACACIAS | Noroccidente | Medellín,$2.700.000,"60 m²
2 hab.
1 bañ.
1 par.",60,2,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-conquistadores-2-habitaciones-1-banos-1-garajes/12116-M6065720,12116-M6065720,41,11
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.500.000,"122 m²
3 hab.
3 bañ.
2 par.",122,3,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-san-lucas-3-habitaciones-3-banos-2-garajes/687-M1494903,687-M1494903,41,12
"Casa en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$10.200.000,"185 m²
3 hab.
4 bañ.
2 par.",185,3,4,2,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-los-balsos-no.1-3-habitaciones-4-banos-2-garajes/687-M5049276,687-M5049276,41,13
"Apartaestudio en Arriendo, Laureles Nogal, Medellín",Laureles Nogal | Suroccidente | Medellín,$2.680.000,"50 m²
1 hab.
1 bañ.",50,1,1,,https://www.metrocuadrado.com/inmueble/arriendo-apartaestudio-medellin-el-nogal-los-almendros-1-habitaciones-1-banos/12653-M5636116,12653-M5636116,41,14
"Apartamento en Arriendo, BELEN, Medellín",BELEN | Suroccidente | Medellín,$3.000.000,"80 m²
2 hab.
2 bañ.",80,2,2,,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-la-palma-2-habitaciones-2-banos/12116-M6056575,12116-M6056575,41,15
"Apartamento en Arriendo, El Poblado, Medellín",El Poblado | Medellín,$11.000.000,"190 m²
3 hab.
4 bañ.
2 par.",190,3,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-poblado-3-habitaciones-4-banos-2-garajes/20775-M6069492,20775-M6069492,41,16
"Local Comercial en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$54.800.000,459 m²,459,,,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-la-aguacatala/687-M4045215,687-M4045215,41,17
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$4.900.000,"112 m²
2 hab.
3 bañ.
2 par.",112,2,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-naranjos-2-habitaciones-3-banos-2-garajes/687-M4715491,687-M4715491,41,18
"Local Comercial en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$23.000.000,270 m²,270,,,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-manila/687-M5316726,687-M5316726,41,19
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$9.050.000,"120 m²
3 hab.
4 bañ.
2 par.",120,3,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-el-castillo-3-habitaciones-4-banos-2-garajes/687-M5551161,687-M5551161,41,20
"Apartamento en Arriendo, GUAYABAL, Medellín",GUAYABAL | Suroccidente | Medellín,$2.550.000,"43 m²
1 hab.
1 bañ.
1 par.",43,1,1,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-santa-fe-1-habitaciones-1-banos-1-garajes/12116-M4866141,12116-M4866141,41,21
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$3.700.000,"70 m²
2 hab.
2 bañ.
2 par.",70,2,2,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.2-2-habitaciones-2-banos-2-garajes/687-M5047801,687-M5047801,41,22
"Oficina en Arriendo, LAURELES, Medellín",LAURELES | Noroccidente | Medellín,$7.000.000,"200 m²
3 bañ.
1 par.",200,,3,1,https://www.metrocuadrado.com/inmueble/arriendo-oficina-medellin-u.d.-atanasio-girardot-3-banos-1-garajes/687-M4537689,687-M4537689,41,23
"Apartamento en Venta y Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$920.000.000,"183 m²
3 hab.
3 bañ.
1 par.",183,3,3,1,https://www.metrocuadrado.com/inmueble/venta-apartamento-medellin-el-diamante-no.2-3-habitaciones-3-banos-1-garajes/687-M2001002,687-M2001002,41,24
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$7.800.000,"195 m²
3 hab.
4 bañ.
2 par.",195,3,4,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-las-lomas-no.1-3-habitaciones-4-banos-2-garajes/687-M4944615,687-M4944615,41,25
"Casa en Arriendo, Belen Fatima, Medellín",Belen Fatima | Medellín,$2.800.000,"112 m²
3 hab.
3 bañ.",112,3,3,,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-belen-fatima-3-habitaciones-3-banos/20769-M5990328,20769-M5990328,41,26
"Casa en Arriendo, Altos Del Poblado, Medellín",Altos Del Poblado | Medellín,$15.000.000,"355 m²
5 hab.
5 bañ.
4 par.",355,5,5,4,https://www.metrocuadrado.com/inmueble/arriendo-casa-medellin-altos-del-poblado-5-habitaciones-5-banos-4-garajes/19797-M5960506,19797-M5960506,41,27
"Apartamento en Arriendo, LAURELES, Medellín",LAURELES | Noroccidente | Medellín,$2.900.000,"75 m²
3 hab.
2 bañ.
1 par.",75,3,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-colores-3-habitaciones-2-banos-1-garajes/12116-M5608222,12116-M5608222,41,28
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$6.800.000,"108 m²
2 hab.
3 bañ.
2 par.",108,2,3,2,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-los-balsos-no.1-2-habitaciones-3-banos-2-garajes/687-M4493525,687-M4493525,41,29
"Local Comercial en Arriendo, La America, Medellín",La America | Medellín,$2.400.000,"45 m²
1 bañ.",45,,1,,https://www.metrocuadrado.com/inmueble/arriendo-local-comercial-medellin-la-america-1-banos/17287-M6060540,17287-M6060540,41,30
"Apartamento en Arriendo, La Frontera, Medellín",La Frontera | Medellín,$4.200.000,"103 m²
4 hab.
2 bañ.
1 par.",103,4,2,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-na-4-habitaciones-2-banos-1-garajes/20033-M5996341,20033-M5996341,41,31
"Casa en Venta y Arriendo, poblado, Medellín",poblado | Suroriente | Medellín,$585.000.000,"150 m²
4 hab.
4 bañ.
2 par.",150,4,4,2,https://www.metrocuadrado.com/inmueble/venta-casa-medellin-castropol-4-habitaciones-4-banos-2-garajes/687-M2253063,687-M2253063,41,32
"Apartamento en Arriendo, EL POBLADO, Medellín",EL POBLADO | Suroriente | Medellín,$9.150.000,"115 m²
3 hab.
3 bañ.
1 par.",115,3,3,1,https://www.metrocuadrado.com/inmueble/arriendo-apartamento-medellin-simesa-3-habitaciones-3-banos-1-garajes/687-M4858532,687-M4858532,41,33
